system:index,shapeGroup,shapeID,shapeName,shapeType,sum,.geo,source_file
0000000000000000006a,BIH,43093233B61801796741908,Čitluk,ADM3,1445.6672546676562,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2022_CSV.csv
0000000000000000000f,BIH,43093233B66905949038138,Šamac,ADM3,898.395621116021,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2022_CSV.csv
00000000000000000035,BIH,43093233B27358903985827,Šekovići,ADM3,40.26249021642348,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2022_CSV.csv
0000000000000000001f,BIH,43093233B4185139827614,Šipovo,ADM3,169.85000097751615,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2022_CSV.csv
00000000000000000005,BIH,43093233B82557646548063,Široki Brijeg,ADM3,1828.7997682613488,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2022_CSV.csv
0000000000000000007e,BIH,43093233B28181066770553,Žepče,ADM3,379.5964115526162,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2022_CSV.csv
00000000000000000004,BIH,43093233B3183764522744,Živinice,ADM3,2836.9584476653263,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2022_CSV.csv
0000000000000000001c,BIH,43093233B64626551405892,Banja Luka,ADM3,1380.1816554106915,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000053,BIH,43093233B54708030553090,Banovići,ADM3,15.116072535514832,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000003f,BIH,43093233B77928593657916,Berkovići,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000006,BIH,43093233B52287249452969,Bihać,ADM3,219.0934329032898,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000049,BIH,43093233B83094725746766,Bijeljina,ADM3,285.9147013425827,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000041,BIH,43093233B25689857318815,Bileća,ADM3,86.32236111164093,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000071,BIH,43093233B79078535868776,Bosanska Krupa,ADM3,54.172502875328064,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000072,BIH,43093233B8593142689537,Bosanski Petrovac,ADM3,17.084420084953308,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000074,BIH,43093233B45723311829087,Bosansko Grahovo,ADM3,5.0136473178863525,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000036,BIH,43093233B46435536509241,Bratunac,ADM3,14.355658128214818,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000001,BIH,43093233B82378099338701,Brcko District,ADM3,240.43312583109912,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000007c,BIH,43093233B35408487409601,Breza,ADM3,82.58976968970953,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000011,BIH,43093233B98794056378335,Brod,ADM3,282.225312536838,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000008d,BIH,43093233B60495374346514,Bugojno,ADM3,268.64326775074005,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000085,BIH,43093233B67476224198876,Busovača,ADM3,39.0977725982666,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000006d,BIH,43093233B33554401135407,Bužim,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000006e,BIH,43093233B58899090992725,Cazin,ADM3,68.29987752437592,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000005c,BIH,43093233B82310753062851,Centar,ADM3,381.386323838608,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000015,BIH,43093233B95245630393454,Derventa,ADM3,62.70248353481293,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000014,BIH,43093233B88979236759582,Doboj,ADM3,168.25412326840788,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000004a,BIH,43093233B57216929410228,Doboj East,ADM3,1.0136349201202393,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000078,BIH,43093233B72212179272424,Doboj Jug,ADM3,59.12479314570334,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000088,BIH,43093233B28333540693502,Dobretići,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000000b,BIH,43093233B96578157817645,Domaljevac-Šamac,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000008a,BIH,43093233B49053343061122,Donji Vakuf,ADM3,86.77053833007812,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000000e,BIH,43093233B22511030794636,Donji Žabar,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000073,BIH,43093233B59344523181148,Drvar,ADM3,102.00070989131927,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000087,BIH,43093233B94230808309685,Fojnica,ADM3,39.064860224723816,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000044,BIH,43093233B17850822460074,Foča,ADM3,56.16129910945892,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000005f,BIH,43093233B83077569190924,Foča-Ustikolina,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000043,BIH,43093233B49549888684585,Gacko,ADM3,74.81279130542978,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000075,BIH,43093233B43945283156568,Glamoč,ADM3,96.052384018898,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000002,BIH,43093233B67817660226532,Goražde,ADM3,64.42278921230167,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000008,BIH,43093233B79928376109694,Gornji Vakuf-Uskoplje,ADM3,67.61021018028259,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000004b,BIH,43093233B36627259982738,Gradačac,ADM3,36.05927467346192,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000021,BIH,43093233B56705694783132,Gradiška,ADM3,342.67079442669365,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000004c,BIH,43093233B56079028726437,Gračanica,ADM3,53.20689106408287,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000063,BIH,43093233B22718181968730,Grude,ADM3,84.42755292864408,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000059,BIH,43093233B20708549274135,Hadžići,ADM3,34.48980604433546,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000003c,BIH,43093233B14603812803519,Han Pijesak,ADM3,7.045647501945496,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000005a,BIH,43093233B76640285060416,Ilidža,ADM3,1823.8361064237708,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000009,BIH,43093233B29241521930866,Ilijaš,ADM3,118.1428875717462,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000002f,BIH,43093233B7218490296517,Istočna Ilidža,ADM3,349.4102390373455,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000017,BIH,43093233B25456706530362,Istočni Drvar,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000032,BIH,43093233B93740576055705,Istočni Mostar,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000056,BIH,43093233B26529153732630,Istočni Stari Grad,ADM3,17.013704515438455,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000030,BIH,43093233B18142755687930,Istočno Novo Sarajevo,ADM3,149.60437053231632,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000068,BIH,43093233B26186334377301,Jablanica,ADM3,24.96876800060272,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000089,BIH,43093233B65899723689105,Jajce,ADM3,60.82872426509857,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000020,BIH,43093233B33359263753816,Jezero,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000081,BIH,43093233B37669859979811,Kakanj,ADM3,117.54103219509123,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000055,BIH,43093233B99462718052671,Kalesija,ADM3,38.2344674802294,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000040,BIH,43093233B96710806136322,Kalinovik,ADM3,2.1569042205810547,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000084,BIH,43093233B52871697212491,Kiseljak,ADM3,158.0195279121399,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000054,BIH,43093233B14237164758735,Kladanj,ADM3,8.5767103433609,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000006f,BIH,43093233B71649810483300,Ključ,ADM3,76.19681596755981,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000002a,BIH,43093233B80520640315042,Kneževo,ADM3,25.46289157867432,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000067,BIH,43093233B96487180155456,Konjic,ADM3,65.36042439937592,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000001a,BIH,43093233B47950730410595,Kostajnica,ADM3,22.370803720810837,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000029,BIH,43093233B10611979100154,Kotor Varoš,ADM3,19.466447710990906,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000028,BIH,43093233B83849202769760,Kozarska Dubica,ADM3,112.9975285843307,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000083,BIH,43093233B96860256766014,Kreševo,ADM3,3.4010530710220337,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000019,BIH,43093233B11243466270578,Kupra na Uni,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000018,BIH,43093233B52535681657605,Kupres,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000076,BIH,43093233B81215665595173,Kupres (BiH),ADM3,113.36507141590118,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000025,BIH,43093233B47346890100402,Laktaši,ADM3,201.8681659118802,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000077,BIH,43093233B82239464067086,Livno,ADM3,146.28258087074056,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000003e,BIH,43093233B95293616483366,Ljubinje,ADM3,18.74523913860321,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000061,BIH,43093233B91159154650479,Ljubuški,ADM3,148.09352219104767,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000002d,BIH,43093233B10159844232387,Lopare,ADM3,0.6087458334717096,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000052,BIH,43093233B16759840315853,Lukavac,ADM3,68.1809929225959,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000007b,BIH,43093233B1302485907862,Maglaj,ADM3,46.46406924724579,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000003a,BIH,43093233B9839651175697,Milići,ADM3,10.209340691566467,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000012,BIH,43093233B78423126306328,Modriča,ADM3,78.71798074245453,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000003,BIH,43093233B67623280303241,Mostar,ADM3,2192.7392255067825,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000002b,BIH,43093233B84847829539290,Mrkonjić Grad,ADM3,77.09938335418701,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000065,BIH,43093233B83862591324759,Neum,ADM3,36.951125815335445,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000042,BIH,43093233B54971893195073,Nevesinje,ADM3,55.50330436229706,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000001b,BIH,43093233B49947296698025,Novi Grad,ADM3,36.11518972013511,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000005d,BIH,43093233B94913651340481,Novi Grad,ADM3,1637.3910374187951,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000008c,BIH,43093233B28738780111513,Novi Travnik,ADM3,71.25624842082753,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000005b,BIH,43093233B64707009731304,Novo Sarajevo,ADM3,1248.1822776009055,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000000c,BIH,43093233B26946767069658,Odžak,ADM3,51.19294095086117,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000000,BIH,43093233B78325541023921,Olovo,ADM3,14.506182551383972,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000000a,BIH,43093233B30937968623537,Orašje,ADM3,137.9638891542659,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000033,BIH,43093233B36601123912361,Osmaci,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000001d,BIH,43093233B6819283992361,Oštra Luka,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000038,BIH,43093233B56649915064424,Pale,ADM3,148.59646713733673,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000060,BIH,43093233B93468404991015,Pale-Prača,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000000d,BIH,43093233B99179574711878,Pelagićevo,ADM3,4.47610342502594,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000016,BIH,43093233B23267747345323,Petrovac,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000013,BIH,43093233B90446643337162,Petrovo,ADM3,3.3798863467048195,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000062,BIH,43093233B68262385299464,Posušje,ADM3,326.3214684056301,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000001e,BIH,43093233B77793160970471,Prijedor,ADM3,110.15787279605864,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000023,BIH,43093233B75622628887489,Prnjavor,ADM3,34.336777329444885,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000066,BIH,43093233B2992764633338,Prozor-Rama,ADM3,38.251744627952576,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000064,BIH,43093233B77994413721373,Ravno,ADM3,2.680215835571289,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000027,BIH,43093233B37160773543814,Republika Srpska,ADM3,48.12528431415558,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000002c,BIH,43093233B1525260622948,Ribnik,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000047,BIH,43093233B55524282986143,Rogatica,ADM3,67.94588840007782,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000048,BIH,43093233B46745881019900,Rudo,ADM3,3.1314224701301723,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000070,BIH,43093233B99469517424409,Sanski Most,ADM3,109.89170098304749,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000050,BIH,43093233B99110432361813,Sapna,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000003d,BIH,43093233B18315039543713,Sokolac,ADM3,69.2721757888794,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000022,BIH,43093233B45245298150544,Srbac,ADM3,48.18718999039893,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000039,BIH,43093233B25636025166186,Srebrenica,ADM3,11.063417448717004,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000004d,BIH,43093233B95129910366582,Srebrenik,ADM3,46.84348225593567,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000057,BIH,43093233B88722992155367,Stari Grad,ADM3,129.89199771647364,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000006b,BIH,43093233B4939168284085,Stolac,ADM3,35.31885492801666,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000004f,BIH,43093233B12629528603893,Teočak,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000024,BIH,43093233B44678371024633,Teslić,ADM3,140.8005383014679,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000007a,BIH,43093233B76206910856157,Tešanj,ADM3,22.33196876937268,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000007,BIH,43093233B94877039995793,Tomislavgrad,ADM3,218.5734397172928,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000008b,BIH,43093233B64510687239445,Travnik,ADM3,310.7331461027557,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000037,BIH,43093233B75285091683358,Trebinje,ADM3,475.6353590488434,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000058,BIH,43093233B93349249059789,Trnovo (BiH),ADM3,6.498858357410804,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000031,BIH,43093233B69491988207899,Trnovo (RS),ADM3,11.565565799731834,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000051,BIH,43093233B86865457565284,Tuzla,ADM3,866.7968309584787,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000002e,BIH,43093233B70226780521700,Ugljevik,ADM3,51.924936056137085,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000079,BIH,43093233B20831922927744,Usora,ADM3,37.5184263565961,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000046,BIH,43093233B48148614096386,Ustiprača,ADM3,1.0218127110425164,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000082,BIH,43093233B14833660750510,Vareš,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000006c,BIH,43093233B47366254081906,Velika Kladuša,ADM3,129.20022201538086,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000007d,BIH,43093233B63640318160940,Visoko,ADM3,336.6617979835062,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000086,BIH,43093233B31414598982959,Vitez,ADM3,110.30077603050309,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000003b,BIH,43093233B25085924089879,Vlasenica,ADM3,20.464108109474186,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000005e,BIH,43093233B27153812747449,Vogošća,ADM3,406.1882292004193,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000010,BIH,43093233B60247240608533,Vukosavlje,ADM3,40.30661020512674,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000080,BIH,43093233B17981650539180,Zavidovići,ADM3,58.800434947013855,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000007f,BIH,43093233B81630913558650,Zenica,ADM3,440.1941472291946,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000034,BIH,43093233B30286487293436,Zvornik,ADM3,63.64457950498543,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000045,BIH,43093233B6446580262771,Čajniče,ADM3,22.604085683822632,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000069,BIH,43093233B24232067138496,Čapljina,ADM3,134.24534729976278,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000026,BIH,43093233B34184787679181,Čelinac,ADM3,8.446089386940002,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000004e,BIH,43093233B97959138698162,Čelić,ADM3,9.60645053760678,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000006a,BIH,43093233B61801796741908,Čitluk,ADM3,276.5618096590042,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000000f,BIH,43093233B66905949038138,Šamac,ADM3,64.61818206310272,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000035,BIH,43093233B27358903985827,Šekovići,ADM3,3.6789296865463257,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000001f,BIH,43093233B4185139827614,Šipovo,ADM3,69.40706503391266,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000005,BIH,43093233B82557646548063,Široki Brijeg,ADM3,151.30467176437378,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000007e,BIH,43093233B28181066770553,Žepče,ADM3,28.998961567878723,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
00000000000000000004,BIH,43093233B3183764522744,Živinice,ADM3,475.05152761001216,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2002_CSV.csv
0000000000000000001c,BIH,43093233B64626551405892,Banja Luka,ADM3,2939.0317241635976,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
00000000000000000053,BIH,43093233B54708030553090,Banovići,ADM3,96.91180050373076,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
0000000000000000003f,BIH,43093233B77928593657916,Berkovići,ADM3,1.1494144201278689,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
00000000000000000006,BIH,43093233B52287249452969,Bihać,ADM3,375.03199591636655,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
00000000000000000049,BIH,43093233B83094725746766,Bijeljina,ADM3,1431.8544600907494,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
00000000000000000041,BIH,43093233B25689857318815,Bileća,ADM3,129.83080410957336,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
00000000000000000071,BIH,43093233B79078535868776,Bosanska Krupa,ADM3,154.25981867313385,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
00000000000000000072,BIH,43093233B8593142689537,Bosanski Petrovac,ADM3,41.250662088394165,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
00000000000000000074,BIH,43093233B45723311829087,Bosansko Grahovo,ADM3,15.085230827331545,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
00000000000000000036,BIH,43093233B46435536509241,Bratunac,ADM3,57.68990771069248,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
00000000000000000001,BIH,43093233B82378099338701,Brcko District,ADM3,1648.7335090426836,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
0000000000000000007c,BIH,43093233B35408487409601,Breza,ADM3,97.03356144147756,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
00000000000000000011,BIH,43093233B98794056378335,Brod,ADM3,379.83711451969896,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
0000000000000000008d,BIH,43093233B60495374346514,Bugojno,ADM3,133.5106122493744,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
00000000000000000085,BIH,43093233B67476224198876,Busovača,ADM3,101.46766591072084,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
0000000000000000006d,BIH,43093233B33554401135407,Bužim,ADM3,16.425255060195923,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
0000000000000000006e,BIH,43093233B58899090992725,Cazin,ADM3,291.9688873291016,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
0000000000000000005c,BIH,43093233B82310753062851,Centar,ADM3,693.7971211989718,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2011_CSV.csv
